rank,piece,clean_piece,score,vowel_count,categories
11650,ास्माकं,ास्माकं,-11.2396,2,starts_with_dependent_vowel;contains_special_A
11652,ाख्यायते,ाख्यायते,-11.2397,3,starts_with_dependent_vowel
11653,ादिदोष,ादिदोष,-11.2397,3,starts_with_dependent_vowel
11656,ापत्य,ापत्य,-11.2401,1,starts_with_dependent_vowel
11660,ोक्त्या,ोक्त्या,-11.2404,2,starts_with_dependent_vowel
11667,▁संभु,संभु,-11.241,1,contains_special_A
11669,ामीत्य,ामीत्य,-11.2411,2,starts_with_dependent_vowel
11672,▁हृत्,हृत्,-11.2415,1,ends_with_virama
11674,▁मृद्,मृद्,-11.2417,1,ends_with_virama
11675,▁दैवं,दैवं,-11.2418,1,contains_special_A
11676,हेतुर्,हेतुर्,-11.2421,2,ends_with_virama
11678,सृक्,सृक्,-11.2422,1,ends_with_virama
11680,ाञ्छ,ाञ्छ,-11.2424,1,starts_with_dependent_vowel
11681,▁पुत्राणां,पुत्राणां,-11.2424,3,contains_special_A
11686,स्चायं,स्चायं,-11.2434,1,contains_special_A
11689,ात्मैव,ात्मैव,-11.2436,2,starts_with_dependent_vowel
11701,विकल्पः,विकल्पः,-11.2451,1,contains_special_A
11705,कांक्ष,कांक्ष,-11.2452,1,contains_special_A
11708,▁हितम्,हितम्,-11.2455,1,ends_with_virama
11712,▁महाबाहुर्,महाबाहुर्,-11.2459,3,ends_with_virama
11713,ाधिकरणे,ाधिकरणे,-11.2463,3,starts_with_dependent_vowel
11715,▁वैष्णवं,वैष्णवं,-11.2464,1,contains_special_A
11718,ित्यत्र,ित्यत्र,-11.2467,1,starts_with_dependent_vowel
11719,▁लोचनम्,लोचनम्,-11.2468,1,ends_with_virama
11722,मित्येवं,मित्येवं,-11.2471,2,contains_special_A
11724,युतम्,युतम्,-11.2473,1,ends_with_virama
11726,ोजसा,ोजसा,-11.2475,2,starts_with_dependent_vowel
11734,▁कांस्य,कांस्य,-11.2481,1,contains_special_A
11735,धातोर्,धातोर्,-11.2481,2,ends_with_virama
11739,धेर्,धेर्,-11.2483,1,ends_with_virama
11742,ीयाः,ीयाः,-11.2487,2,starts_with_dependent_vowel;contains_special_A
11745,िष्यमाण,िष्यमाण,-11.2494,2,starts_with_dependent_vowel
11746,रजः,रजः,-11.2495,0,contains_special_A
11755,ुपलभ्य,ुपलभ्य,-11.2503,1,starts_with_dependent_vowel
11760,ीभवति,ीभवति,-11.2506,2,starts_with_dependent_vowel
11764,▁भर्तारं,भर्तारं,-11.2508,1,contains_special_A
11767,ीणां,ीणां,-11.251,2,starts_with_dependent_vowel;contains_special_A
11775,ाजौ,ाजौ,-11.2519,2,starts_with_dependent_vowel
11777,ायुष्मान्,ायुष्मान्,-11.252,3,starts_with_dependent_vowel;ends_with_virama
11783,▁विकल्पः,विकल्पः,-11.2529,1,contains_special_A
11790,वर्धनम्,वर्धनम्,-11.2535,0,ends_with_virama
11793,▁निर्वाणं,निर्वाणं,-11.2537,2,contains_special_A
11794,ुच्यमान,ुच्यमान,-11.2538,2,starts_with_dependent_vowel
11797,▁स्वभावतः,स्वभावतः,-11.2541,1,contains_special_A
11805,ेष्यते,ेष्यते,-11.2544,2,starts_with_dependent_vowel
11808,▁संदिग्ध,संदिग्ध,-11.2547,1,contains_special_A
11810,ावेक,ावेक,-11.255,2,starts_with_dependent_vowel
11811,संक्लेस,संक्लेस,-11.255,1,contains_special_A
11822,▁गुणैः,गुणैः,-11.2557,2,contains_special_A
11827,संसयम्,संसयम्,-11.2563,0,contains_special_A;ends_with_virama
11834,ुद्यान,ुद्यान,-11.2571,2,starts_with_dependent_vowel
11835,ुण,ुण,-11.2572,1,starts_with_dependent_vowel
11842,ाण्यपि,ाण्यपि,-11.2578,2,starts_with_dependent_vowel
11848,मृत्,मृत्,-11.2583,1,ends_with_virama
11849,ार्जव,ार्जव,-11.2583,1,starts_with_dependent_vowel
11850,ादिर्,ादिर्,-11.2586,2,starts_with_dependent_vowel;ends_with_virama
11852,▁गृ,गृ,-11.259,1,simple_cv
11853,▁स्फुटम्,स्फुटम्,-11.2591,1,ends_with_virama
11858,ान्य्,ान्य्,-11.2601,1,starts_with_dependent_vowel;ends_with_virama
11861,ादीनामपि,ादीनामपि,-11.2602,4,starts_with_dependent_vowel
11864,ासीत,ासीत,-11.2606,2,starts_with_dependent_vowel
11865,खिलं,खिलं,-11.2607,1,contains_special_A
11869,ापकर्ष,ापकर्ष,-11.2609,1,starts_with_dependent_vowel
11872,कृत्यं,कृत्यं,-11.2612,1,contains_special_A
11874,दृष्टिः,दृष्टिः,-11.2615,2,contains_special_A
11881,संसदि,संसदि,-11.2621,1,contains_special_A
11886,▁तथागतः,तथागतः,-11.2627,1,contains_special_A
11892,सिरः,सिरः,-11.2629,1,contains_special_A
11894,गोचरः,गोचरः,-11.2637,1,contains_special_A
11896,▁ब्रह्माणं,ब्रह्माणं,-11.2638,1,contains_special_A
11899,सत्तमः,सत्तमः,-11.264,0,contains_special_A
11901,ाकुला,ाकुला,-11.2641,3,starts_with_dependent_vowel
11902,ाख्यानं,ाख्यानं,-11.2642,2,starts_with_dependent_vowel;contains_special_A
11903,ोच्चारण,ोच्चारण,-11.2643,2,starts_with_dependent_vowel
11904,चक्षुर्,चक्षुर्,-11.2643,1,ends_with_virama
11910,ावस्थायां,ावस्थायां,-11.2649,3,starts_with_dependent_vowel;contains_special_A
11912,ाद्यभाव,ाद्यभाव,-11.2652,2,starts_with_dependent_vowel
11918,संभवे,संभवे,-11.2659,1,contains_special_A
11921,▁वृद्धिं,वृद्धिं,-11.2663,2,contains_special_A
11922,ोदयः,ोदयः,-11.2663,1,starts_with_dependent_vowel;contains_special_A
11924,▁आयुर्,आयुर्,-11.2664,2,ends_with_virama
11926,ोऽस्व,ोऽस्व,-11.2667,1,starts_with_dependent_vowel;contains_special_A
11932,ादिह,ादिह,-11.2672,2,starts_with_dependent_vowel
11933,ावृता,ावृता,-11.2674,3,starts_with_dependent_vowel
11935,▁विद्युत्,विद्युत्,-11.2676,2,ends_with_virama
11942,▁एवमेतत्,एवमेतत्,-11.2679,2,ends_with_virama
11946,▁तच्,तच्,-11.268,0,ends_with_virama
11949,मभवत्,मभवत्,-11.2682,0,ends_with_virama
11953,▁यथायोगं,यथायोगं,-11.2689,2,contains_special_A
11967,▁अन्नं,अन्नं,-11.2699,1,contains_special_A
11971,पुरोगमाः,पुरोगमाः,-11.2705,3,contains_special_A
11973,कर्मणाम्,कर्मणाम्,-11.2706,1,ends_with_virama
11979,ाऽत्म,ाऽत्म,-11.2715,1,starts_with_dependent_vowel;contains_special_A
11984,ानुभावेन,ानुभावेन,-11.2718,4,starts_with_dependent_vowel
11986,▁हृद्,हृद्,-11.2718,1,ends_with_virama
11987,मकरोत्,मकरोत्,-11.272,1,ends_with_virama
12005,▁मुहुर्,मुहुर्,-11.2739,2,ends_with_virama
12015,▁वृतः,वृतः,-11.2753,1,contains_special_A
12019,▁महाबाहुः,महाबाहुः,-11.2757,3,contains_special_A
12020,▁विसंयुक्तः,विसंयुक्तः,-11.2758,2,contains_special_A
12021,संहत,संहत,-11.2759,0,contains_special_A
12024,▁कस्यचिद्,कस्यचिद्,-11.2764,1,ends_with_virama
12028,ृषी,ृषी,-11.2768,2,starts_with_dependent_vowel
12034,▁स्लोकः,स्लोकः,-11.2773,1,contains_special_A
12037,मासीत्,मासीत्,-11.2775,2,ends_with_virama
12038,ोत्कण्ठ,ोत्कण्ठ,-11.2776,1,starts_with_dependent_vowel
12042,ग्रहणम्कर्तव्यम्,ग्रहणम्कर्तव्यम्,-11.2778,0,ends_with_virama
12047,▁सर्वसत्त्वानां,सर्वसत्त्वानां,-11.2787,2,contains_special_A
12049,ोत्तरम्,ोत्तरम्,-11.2789,1,starts_with_dependent_vowel;ends_with_virama
12050,संबन्धि,संबन्धि,-11.2789,1,contains_special_A
12052,▁हरेत्,हरेत्,-11.2793,1,ends_with_virama
12054,ितव्य,ितव्य,-11.2794,1,starts_with_dependent_vowel
12058,▁भावयेत्,भावयेत्,-11.2795,2,ends_with_virama
12060,वदत्,वदत्,-11.2797,0,ends_with_virama
12078,ृते,ृते,-11.2811,2,starts_with_dependent_vowel
12083,ेऽस्ति,ेऽस्ति,-11.2815,2,starts_with_dependent_vowel;contains_special_A
12087,ैस्चापि,ैस्चापि,-11.2816,3,starts_with_dependent_vowel
12092,▁पारं,पारं,-11.2819,1,contains_special_A
12095,ग्रतः,ग्रतः,-11.282,0,contains_special_A
12096,ास्त्रेण,ास्त्रेण,-11.2821,2,starts_with_dependent_vowel
12098,संमित,संमित,-11.2822,1,contains_special_A
12101,ापात,ापात,-11.2824,2,starts_with_dependent_vowel
12102,▁वयः,वयः,-11.2824,0,contains_special_A
12106,▁वदतां,वदतां,-11.2827,1,contains_special_A
12113,▁ओम्,ओम्,-11.2838,1,ends_with_virama
12126,बृंहित,बृंहित,-11.285,2,contains_special_A
12129,देवताः,देवताः,-11.2853,2,contains_special_A
12131,▁योगिनः,योगिनः,-11.2855,2,contains_special_A
12145,▁पूर्ववद्,पूर्ववद्,-11.2868,1,ends_with_virama
12148,ययुः,ययुः,-11.2871,1,contains_special_A
12153,ापक,ापक,-11.2875,1,starts_with_dependent_vowel
12154,न्तेऽ,न्तेऽ,-11.2875,1,contains_special_A
12156,त्मानं,त्मानं,-11.2878,1,contains_special_A
12158,▁संदेहः,संदेहः,-11.288,1,contains_special_A
12159,पूजयेत्,पूजयेत्,-11.2881,2,ends_with_virama
12161,ादर्स,ादर्स,-11.2881,1,starts_with_dependent_vowel
12164,ीभूता,ीभूता,-11.2882,3,starts_with_dependent_vowel
12166,▁रतः,रतः,-11.2883,0,contains_special_A
12170,ापहार,ापहार,-11.2885,2,starts_with_dependent_vowel
12171,संभ्रम,संभ्रम,-11.2887,0,contains_special_A
12181,ितुमर्हसि,ितुमर्हसि,-11.2895,3,starts_with_dependent_vowel
12188,▁संहिता,संहिता,-11.2901,2,contains_special_A
12189,ाग्रज,ाग्रज,-11.2901,1,starts_with_dependent_vowel
12190,▁भगवन्तमेतदवोचत्,भगवन्तमेतदवोचत्,-11.2901,2,ends_with_virama
12191,हीनं,हीनं,-11.2902,1,contains_special_A
12195,▁सलिलं,सलिलं,-11.2907,1,contains_special_A
12197,▁अन्तःपुर,अन्तःपुर,-11.2908,2,contains_special_A
12199,▁त्रिभिर्,त्रिभिर्,-11.291,2,ends_with_virama
12200,▁नारदः,नारदः,-11.2911,1,contains_special_A
12205,▁विस्रुतः,विस्रुतः,-11.2916,2,contains_special_A
12206,ोक्तेः,ोक्तेः,-11.2916,2,starts_with_dependent_vowel;contains_special_A
12211,सिद्धत्वात्,सिद्धत्वात्,-11.2919,2,ends_with_virama
12212,वसाद्,वसाद्,-11.292,1,ends_with_virama
12216,ुच्यत,ुच्यत,-11.2922,1,starts_with_dependent_vowel
12218,ाभिहत,ाभिहत,-11.2926,2,starts_with_dependent_vowel
12219,▁गौ,गौ,-11.2927,1,simple_cv
12220,ानुस्मृति,ानुस्मृति,-11.2927,4,starts_with_dependent_vowel
12224,ोपधान,ोपधान,-11.2933,2,starts_with_dependent_vowel
12237,िच्छा,िच्छा,-11.2947,2,starts_with_dependent_vowel
12250,संग,संग,-11.2957,0,contains_special_A
12256,▁नृसंस,नृसंस,-11.2964,1,contains_special_A
12261,विसेषणम्,विसेषणम्,-11.2968,2,ends_with_virama
12264,स्त्वत्,स्त्वत्,-11.2974,0,ends_with_virama
12267,ित्येत,ित्येत,-11.2977,2,starts_with_dependent_vowel
12270,स्वयम्,स्वयम्,-11.2979,0,ends_with_virama
12271,धृक्,धृक्,-11.2979,1,ends_with_virama
12272,ूयमान,ूयमान,-11.2979,2,starts_with_dependent_vowel
12273,ाङ्गीकार,ाङ्गीकार,-11.298,3,starts_with_dependent_vowel
12276,संहृत,संहृत,-11.2983,1,contains_special_A
12281,ोऽहम्,ोऽहम्,-11.2989,1,starts_with_dependent_vowel;contains_special_A;ends_with_virama
12283,ोषण,ोषण,-11.2991,1,starts_with_dependent_vowel
12288,▁संस्थिता,संस्थिता,-11.2995,2,contains_special_A
12290,▁भुवः,भुवः,-11.2995,1,contains_special_A
12294,ुष्य,ुष्य,-11.3,1,starts_with_dependent_vowel
