path,source,layer,chars,lines,compact_chars,duplicate_status,duplicate_of,layer_weight,duplicate_weight,final_weight,effective_chars
data/processed/gretil_devanagari/tei/transformations/html/sa_aparimitAyuHsUtra.txt,gretil,other,6016,110,5397,tei_unique,,0.700,1.000,0.700,4211.2
data/processed/gretil_devanagari/tei/transformations/html/sa_ApastambadharmasUtra.txt,gretil,sastra,57101,1607,50052,tei_unique,,1.000,1.000,1.000,57101.0
data/processed/gretil_devanagari/tei/transformations/html/sa_ApastambagRhyasUtra-comm.txt,gretil,other,409025,9855,372732,tei_unique,,0.700,1.000,0.700,286317.5
data/processed/gretil_devanagari/tei/transformations/html/sa_ApastambazulbasUtra.txt,gretil,other,311154,7873,282556,tei_unique,,0.700,1.000,0.700,217807.8
data/processed/gretil_devanagari/tei/transformations/html/sa_apohasiddhi.txt,gretil,other,15977,234,14691,tei_unique,,0.700,1.000,0.700,11183.9
data/processed/gretil_devanagari/tei/transformations/html/sa_appayadIkSita-vairAgyazatakam.txt,gretil,poetry,9135,306,8021,exact,5_poetry/2_kavya/appvairu.txt,1.000,0.200,0.200,1827.0
data/processed/gretil_devanagari/tei/transformations/html/sa_arcaTa-hetubinduTIkA-edsanghavi.txt,gretil,other,326318,4816,297965,tei_unique,,0.700,1.000,0.700,228422.6
data/processed/gretil_devanagari/tei/transformations/html/sa_arcaTa-hetubinduTIkA.txt,gretil,other,321540,4696,293176,tei_unique,,0.700,1.000,0.700,225078.0
data/processed/gretil_devanagari/tei/transformations/html/sa_arthavinizcayasUtra.txt,gretil,other,40773,576,37272,tei_unique,,0.700,1.000,0.700,28541.1
data/processed/gretil_devanagari/tei/transformations/html/sa_AryabhaTa-AryabhaTIya-comm.txt,gretil,other,355819,7601,320715,tei_unique,,0.700,1.000,0.700,249073.3
data/processed/gretil_devanagari/tei/transformations/html/sa_AryabhaTa-AryabhaTIya.txt,gretil,other,12379,371,10786,exact,6_sastra/8_jyot/aryabh_u.txt,0.700,0.200,0.140,1733.1
data/processed/gretil_devanagari/tei/transformations/html/sa_Aryadeva-caryAmelAvaNapradIpa.txt,gretil,other,20198,680,18146,exact,6_sastra/3_phil/buddh/bsa048_u.txt,0.700,0.200,0.140,2827.7
data/processed/gretil_devanagari/tei/transformations/html/sa_Aryadeva-catuHzatikA.txt,gretil,other,1758,64,1539,exact,6_sastra/3_phil/buddh/bsa028_u.txt,0.700,0.200,0.140,246.1
data/processed/gretil_devanagari/tei/transformations/html/sa_Aryadeva-cittavizuddhiprakaraNa.txt,gretil,other,10945,403,9862,exact,6_sastra/3_phil/buddh/bsa006_u.txt,0.700,0.200,0.140,1532.3
data/processed/gretil_devanagari/tei/transformations/html/sa_AryAnityatAsUtra.txt,gretil,other,3068,58,2797,tei_unique,,0.700,1.000,0.700,2147.6
data/processed/gretil_devanagari/tei/transformations/html/sa_AryazUra-jAtakamAlA-1-15.txt,gretil,other,120584,3020,108883,tei_unique,,0.700,1.000,0.700,84408.8
data/processed/gretil_devanagari/tei/transformations/html/sa_AryazUra-jAtakamAlA.txt,gretil,other,291111,7144,262902,prefix_in_candidate,6_sastra/3_phil/buddh/bsa032_u.txt,0.700,0.200,0.140,40755.5
data/processed/gretil_devanagari/tei/transformations/html/sa_AryazUra-pAramitAsamAsa.txt,gretil,other,39312,1112,35469,prefix_in_candidate,6_sastra/3_phil/buddh/bsa050_u.txt,0.700,0.200,0.140,5503.7
data/processed/gretil_devanagari/tei/transformations/html/sa_asaGga-abhidharmasamuccaya.txt,gretil,sastra,157231,2186,143586,tei_unique,,1.000,1.000,1.000,157231.0
data/processed/gretil_devanagari/tei/transformations/html/sa_asaGga-mahAyAnasUtrAlaMkAra-alt.txt,gretil,other,77929,2587,70005,tei_unique,,0.700,1.000,0.700,54550.3
data/processed/gretil_devanagari/tei/transformations/html/sa_asaGga-mahAyAnasUtrAlaMkAra-comm.txt,gretil,other,261764,5250,237681,tei_unique,,0.700,1.000,0.700,183234.8
data/processed/gretil_devanagari/tei/transformations/html/sa_asaGga-mahAyAnasUtrAlaMkAra.txt,gretil,other,264530,5974,240567,tei_unique,,0.700,1.000,0.700,185171.0
data/processed/gretil_devanagari/tei/transformations/html/sa_asaGga-trizatikAyAH-prajJApAramitAyAH-kArikAsaptatiH.txt,gretil,other,6006,218,5441,exact,4_rellit/buddh/atrisatu.txt,0.700,0.200,0.140,840.8
data/processed/gretil_devanagari/tei/transformations/html/sa_asaGga-zarIrArthagAthA.txt,gretil,other,6888,239,6022,exact,6_sastra/3_phil/buddh/asycsaru.txt,0.700,0.200,0.140,964.3
data/processed/gretil_devanagari/tei/transformations/html/sa_asaGga-zrAvakabhUmi-edshukla.txt,gretil,other,359479,5207,325921,tei_unique,,0.700,1.000,0.700,251635.3
data/processed/gretil_devanagari/tei/transformations/html/sa_aSTAdazasAhasrikA-prajJApAramitA55-82.txt,gretil,other,448189,4660,403784,tei_unique,,0.700,1.000,0.700,313732.3
data/processed/gretil_devanagari/tei/transformations/html/sa_aSTasAhasrikA-prajJApAramitA.txt,gretil,other,615849,8102,556881,tei_unique,,0.700,1.000,0.700,431094.3
data/processed/gretil_devanagari/tei/transformations/html/sa_aSTAvakragItA.txt,gretil,other,50435,1830,43466,tei_unique,,0.700,1.000,0.700,35304.5
data/processed/gretil_devanagari/tei/transformations/html/sa_atharvaprAyazcittAni.txt,gretil,other,46061,1304,41347,tei_unique,,0.700,1.000,0.700,32242.7
data/processed/gretil_devanagari/tei/transformations/html/sa_atharvavedapariziSTas.txt,gretil,veda,297362,7042,265846,tei_unique,,0.800,1.000,0.800,237889.6
data/processed/gretil_devanagari/tei/transformations/html/sa_atiza-bodhipathapradIpa.txt,gretil,other,6133,214,5527,exact,6_sastra/3_phil/buddh/bsa004_u.txt,0.700,0.200,0.140,858.6
data/processed/gretil_devanagari/tei/transformations/html/sa_avadAnazataka.txt,gretil,poetry,580241,9450,524154,tei_unique,,1.000,1.000,1.000,580241.0
data/processed/gretil_devanagari/tei/transformations/html/sa_avadhUtasiddha-bhagavadbhaktistotra.txt,gretil,rellit,8594,328,7687,tei_unique,,0.700,1.000,0.700,6015.8
data/processed/gretil_devanagari/tei/transformations/html/sa_AyuHparyantasUtra.txt,gretil,other,15062,260,13512,tei_unique,,0.700,1.000,0.700,10543.4
data/processed/gretil_devanagari/tei/transformations/html/sa_azokAvadAna.txt,gretil,other,116128,2421,103696,tei_unique,,0.700,1.000,0.700,81289.6
data/processed/gretil_devanagari/tei/transformations/html/sa_azvaghoSa-buddhacarita-alt.txt,gretil,rellit,108456,3124,96165,exact,5_poetry/2_kavya/asvbuc2u.txt,0.700,0.200,0.140,15183.8
data/processed/gretil_devanagari/tei/transformations/html/sa_azvaghoSa-buddhacarita.txt,gretil,rellit,203601,6147,176024,tei_unique,,0.700,1.000,0.700,142520.7
data/processed/gretil_devanagari/tei/transformations/html/sa_azvaghoSa-gurupaJcAzikA.txt,gretil,other,4511,154,4038,tei_unique,,0.700,1.000,0.700,3157.7
data/processed/gretil_devanagari/tei/transformations/html/sa_azvaghoSa-saundarAnanda-edmatsunami.txt,gretil,other,108545,3259,96185,prefix_in_candidate,5_poetry/2_kavya/asvsaunu.txt,0.700,0.200,0.140,15196.3
data/processed/gretil_devanagari/tei/transformations/html/sa_azvaghoSa-saundarAnanda.txt,gretil,other,109920,3303,97436,prefix_in_candidate,5_poetry/2_kavya/asvsau2u.txt,0.700,0.200,0.140,15388.8
data/processed/gretil_devanagari/tei/transformations/html/sa_azvaghoSa-vajrasUcI.txt,gretil,other,4803,163,4242,exact,6_sastra/3_phil/buddh/bsa020_u.txt,0.700,0.200,0.140,672.4
data/processed/gretil_devanagari/tei/transformations/html/sa_AzvalAyanagRhyasUtra.txt,gretil,other,44464,762,39742,tei_unique,,0.700,1.000,0.700,31124.8
data/processed/gretil_devanagari/tei/transformations/html/sa_AzvalAyanazrautasUtra.txt,gretil,veda,190207,4018,168599,prefix_in_candidate,1_veda/5_vedang/1_srauta/asvss_u.txt,0.800,0.200,0.160,30433.1
data/processed/gretil_devanagari/tei/transformations/html/sa_bAdarAyaNa-brahmasUtra-alt.txt,gretil,veda,15246,565,13970,tei_unique,,0.800,1.000,0.800,12196.8
data/processed/gretil_devanagari/tei/transformations/html/sa_bAdarAyaNa-brahmasUtra-comm-subcomm2.txt,gretil,veda,1621034,32676,1481785,tei_unique,,0.800,1.000,0.800,1296827.2
data/processed/gretil_devanagari/tei/transformations/html/sa_bAdarAyaNa-brahmasUtra-comm.txt,gretil,veda,811459,17600,738544,tei_unique,,0.800,1.000,0.800,649167.2
data/processed/gretil_devanagari/tei/transformations/html/sa_bAdarAyaNa-brahmasUtra-subcomm.txt,gretil,veda,825440,16210,757335,tei_unique,,0.800,1.000,0.800,660352.0
data/processed/gretil_devanagari/tei/transformations/html/sa_bAdarAyaNa-brahmasUtra-subcomm2.txt,gretil,veda,904340,18652,827175,tei_unique,,0.800,1.000,0.800,723472.0
data/processed/gretil_devanagari/tei/transformations/html/sa_bAdarAyaNa-brahmasUtra.txt,gretil,veda,15154,555,13899,tei_unique,,0.800,1.000,0.800,12123.2
"data/processed/gretil_devanagari/tei/transformations/html/sa_bAdarAyaNa-brahmasUtra1,1-1,3-comm-subcomm.txt",gretil,veda,565379,9272,514785,tei_unique,,0.800,1.000,0.800,452303.2
data/processed/gretil_devanagari/tei/transformations/html/sa_bANa-harSacarita.txt,gretil,other,296990,4075,258153,tei_unique,,0.700,1.000,0.700,207893.0
data/processed/gretil_devanagari/tei/transformations/html/sa_bANa-harSacaritapariziSTa.txt,gretil,other,1744,60,1547,exact,5_poetry/2_kavya/bahcarpu.txt,0.700,0.200,0.140,244.2
"data/processed/gretil_devanagari/tei/transformations/html/sa_bANa-kAdambarI-1,84-122.txt",gretil,other,78937,1394,72064,tei_unique,,0.700,1.000,0.700,55255.9
data/processed/gretil_devanagari/tei/transformations/html/sa_baudhAyanadharmasUtra.txt,gretil,sastra,93527,2305,81856,tei_unique,,1.000,1.000,1.000,93527.0
data/processed/gretil_devanagari/tei/transformations/html/sa_bhagavadgItA-4comm.txt,gretil,other,1402610,24161,1237310,tei_unique,,0.700,1.000,0.700,981827.0
data/processed/gretil_devanagari/tei/transformations/html/sa_bhagavadgItA-comm.txt,gretil,other,350877,7568,307462,tei_unique,,0.700,1.000,0.700,245613.9
"data/processed/gretil_devanagari/tei/transformations/html/sa_bhAgavatapurANa-10,29-33.txt",gretil,other,51127,1242,45615,tei_unique,,0.700,1.000,0.700,35788.9
data/processed/gretil_devanagari/tei/transformations/html/sa_bhAgavatapurANa.txt,gretil,other,1397855,45994,1228376,tei_unique,,0.700,1.000,0.700,978498.5
data/processed/gretil_devanagari/tei/transformations/html/sa_bhaiSajyaguruvaidUryaprabharAjasUtra.txt,gretil,other,19972,275,18007,tei_unique,,0.700,1.000,0.700,13980.4
data/processed/gretil_devanagari/tei/transformations/html/sa_bhaiSajyavastu.txt,gretil,other,309377,4790,276825,tei_unique,,0.700,1.000,0.700,216563.9
data/processed/gretil_devanagari/tei/transformations/html/sa_bhaktivinoda-harinAmacintAmaNi.txt,gretil,rellit,74965,3686,60836,exact,4_rellit/vaisn/harinc_u.txt,0.700,0.200,0.140,10495.1
data/processed/gretil_devanagari/tei/transformations/html/sa_bhallaTa-bhallaTazataka.txt,gretil,poetry,30811,718,27503,tei_unique,,1.000,1.000,1.000,30811.0
data/processed/gretil_devanagari/tei/transformations/html/sa_bhAmaha-kAvyAlaMkAra.txt,gretil,other,37873,1242,34002,tei_unique,,0.700,1.000,0.700,26511.1
data/processed/gretil_devanagari/tei/transformations/html/sa_bharata-nATyazAstra-1-1618-303335-37.txt,gretil,other,394504,13717,351867,prefix_in_candidate,5_poetry/1_natya/bharnatu.txt,0.700,0.200,0.140,55230.6
data/processed/gretil_devanagari/tei/transformations/html/sa_bhAravi-kirAtArjunIya.txt,gretil,other,213873,6244,191726,tei_unique,,0.700,1.000,0.700,149711.1
data/processed/gretil_devanagari/tei/transformations/html/sa_bhartRhari-vAkyapadIya.txt,gretil,other,167016,5992,149511,prefix_in_candidate,6_sastra/1_gram/vakyp1au.txt,0.700,0.200,0.140,23382.2
"data/processed/gretil_devanagari/tei/transformations/html/sa_bhartRhari-vAkyapadIya1-3,7.txt",gretil,other,91028,2229,82404,exact,6_sastra/1_gram/vakyp_au.txt,0.700,0.200,0.140,12743.9
data/processed/gretil_devanagari/tei/transformations/html/sa_bhAsa-dUtavAkya.txt,gretil,other,15305,445,13661,exact,5_poetry/3_drama/bhasdutu.txt,0.700,0.200,0.140,2142.7
data/processed/gretil_devanagari/tei/transformations/html/sa_bhAsa-svapnavAsavadatta.txt,gretil,other,40798,1624,35526,tei_unique,,0.700,1.000,0.700,28558.6
data/processed/gretil_devanagari/tei/transformations/html/sa_bhAsarvajJa-gaNakArikA-1-comm.txt,gretil,other,40535,969,37044,tei_unique,,0.700,1.000,0.700,28374.5
data/processed/gretil_devanagari/tei/transformations/html/sa_bhAskara-bhagavadAzayAnusaraNabhAsya.txt,gretil,other,234016,8297,209846,tei_unique,,0.700,1.000,0.700,163811.2
data/processed/gretil_devanagari/tei/transformations/html/sa_bhAskara-bIjagaNita.txt,gretil,other,19697,510,17442,tei_unique,,0.700,1.000,0.700,13787.9
data/processed/gretil_devanagari/tei/transformations/html/sa_bhAskara-lIlAvatI.txt,gretil,other,69788,1807,60631,tei_unique,,0.700,1.000,0.700,48851.6
data/processed/gretil_devanagari/tei/transformations/html/sa_bhAskarakaNTha-mokSopAyaTIkA.txt,gretil,other,844431,26977,750752,tei_unique,,0.700,1.000,0.700,591101.7
data/processed/gretil_devanagari/tei/transformations/html/sa_bhatRhari-zatakatraya.txt,gretil,poetry,50556,1580,43671,exact,5_poetry/5_subhas/bharst_u.txt,1.000,0.200,0.200,10111.2
data/processed/gretil_devanagari/tei/transformations/html/sa_bhaTTanArAyaNa-stavacintAmaNi.txt,gretil,other,20324,725,18187,prefix_in_candidate,4_rellit/saiva/bhnstcbu.txt,0.700,0.200,0.140,2845.4
data/processed/gretil_devanagari/tei/transformations/html/sa_bhaTTanArAyaNa-veNIsaMhAra.txt,gretil,other,121079,3949,107683,tei_unique,,0.700,1.000,0.700,84755.3
data/processed/gretil_devanagari/tei/transformations/html/sa_bhaTTi-rAvaNavadha.txt,gretil,other,155112,5081,135543,exact,5_poetry/2_kavya/bhattiku.txt,0.700,0.200,0.140,21715.7
data/processed/gretil_devanagari/tei/transformations/html/sa_bhAvAgaNeza-tattvayAthArthyadIpana.txt,gretil,other,36589,903,33436,tei_unique,,0.700,1.000,0.700,25612.3
data/processed/gretil_devanagari/tei/transformations/html/sa_bhAvamizra-bhAvaprakAza.txt,gretil,other,37674,1352,33630,exact,6_sastra/7_ayur/bhavpr_u.txt,0.700,0.200,0.140,5274.4
data/processed/gretil_devanagari/tei/transformations/html/sa_bhavasaMkrAntisUtra.txt,gretil,other,3578,68,3180,tei_unique,,0.700,1.000,0.700,2504.6
data/processed/gretil_devanagari/tei/transformations/html/sa_bhikSukarmavAkya.txt,gretil,other,17563,241,15827,tei_unique,,0.700,1.000,0.700,12294.1
data/processed/gretil_devanagari/tei/transformations/html/sa_bhikSuNIkarmavAcanA.txt,gretil,other,36672,445,33212,tei_unique,,0.700,1.000,0.700,25670.4
data/processed/gretil_devanagari/tei/transformations/html/sa_bhikSuNIvinaya.txt,gretil,other,328138,5550,290477,tei_unique,,0.700,1.000,0.700,229696.6
data/processed/gretil_devanagari/tei/transformations/html/sa_bhRgusaMhitA.txt,gretil,other,482103,17147,431159,prefix_in_candidate,4_rellit/vaisn/bhrgus_u.txt,0.700,0.200,0.140,67494.4
data/processed/gretil_devanagari/tei/transformations/html/sa_bhUtirAja-svabodhasiddhi.txt,gretil,other,2870,100,2619,tei_unique,,0.700,1.000,0.700,2009.0
data/processed/gretil_devanagari/tei/transformations/html/sa_bIjanighaNTu.txt,gretil,other,6975,221,6212,tei_unique,,0.700,1.000,0.700,4882.5
data/processed/gretil_devanagari/tei/transformations/html/sa_bilhaNa-caurapaJcAzikA.txt,gretil,other,13844,307,12032,tei_unique,,0.700,1.000,0.700,9690.8
data/processed/gretil_devanagari/tei/transformations/html/sa_bodhisattvabhUmi.txt,gretil,other,445374,6084,407074,tei_unique,,0.700,1.000,0.700,311761.8
data/processed/gretil_devanagari/tei/transformations/html/sa_bodhisattvaprAtimokSasUtra.txt,gretil,other,5628,75,5175,tei_unique,,0.700,1.000,0.700,3939.6
data/processed/gretil_devanagari/tei/transformations/html/sa_bower-manuscript.txt,gretil,other,120138,1134,107586,tei_unique,,0.700,1.000,0.700,84096.6
data/processed/gretil_devanagari/tei/transformations/html/sa_brahmabindUpaniSad.txt,gretil,veda,1840,66,1611,exact,1_veda/4_upa/brbiuppu.txt,0.800,0.200,0.160,294.4
data/processed/gretil_devanagari/tei/transformations/html/sa_brahmagupta-brAhmasphuTasiddhAnta.txt,gretil,veda,21519,645,18871,tei_unique,,0.800,1.000,0.800,17215.2
data/processed/gretil_devanagari/tei/transformations/html/sa_brahmANDapurANa.txt,gretil,veda,1197691,42524,1062876,prefix_in_candidate,3_purana/brndp1_u.txt,0.800,0.200,0.160,191630.6
data/processed/gretil_devanagari/tei/transformations/html/sa_brahmapurANa-1-246.txt,gretil,veda,1197213,47145,1051885,prefix_in_candidate,3_purana/brahmap/brahmpau.txt,0.800,0.200,0.160,191554.1
data/processed/gretil_devanagari/tei/transformations/html/sa_brahmasaMhitA-5-comm.txt,gretil,veda,60910,1393,53246,exact,4_rellit/vaisn/brhms5cu.txt,0.800,0.200,0.160,9745.6
data/processed/gretil_devanagari/tei/transformations/html/sa_bRhadAraNyakopaniSadkANva-recension-comm.txt,gretil,other,694427,14606,628020,tei_unique,,0.700,1.000,0.700,486098.9
data/processed/gretil_devanagari/tei/transformations/html/sa_bRhaspatismRti-vyavahArakANDa.txt,gretil,other,220516,7886,193228,tei_unique,,0.700,1.000,0.700,154361.2
data/processed/gretil_devanagari/tei/transformations/html/sa_buddhabalAdhAnaprAtihAryavikurvANanirdezasUtra.txt,gretil,rellit,9442,120,8749,tei_unique,,0.700,1.000,0.700,6609.4
data/processed/gretil_devanagari/tei/transformations/html/sa_buddhaghoSa-siddhArthacaritrakAvya.txt,gretil,rellit,67795,1965,62456,prefix_in_candidate,4_rellit/buddh/bghsic_u.txt,0.700,0.200,0.140,9491.3
data/processed/gretil_devanagari/tei/transformations/html/sa_buddhasvAmin-bRhatkathAzlokasaMgraha.txt,gretil,rellit,744686,27239,648197,tei_unique,,0.700,1.000,0.700,521280.2
data/processed/gretil_devanagari/tei/transformations/html/sa_buddhist-stotras.txt,gretil,rellit,18628,853,16491,tei_unique,,0.700,1.000,0.700,13039.6
data/processed/gretil_devanagari/tei/transformations/html/sa_buddhist-yoga-manual.txt,gretil,rellit,60980,936,55051,tei_unique,,0.700,1.000,0.700,42686.0
data/processed/gretil_devanagari/tei/transformations/html/sa_cakrapANinAtha-bhavopahArastotra.txt,gretil,rellit,3761,140,3458,prefix_in_candidate,4_rellit/saiva/cakbh_au.txt,0.700,0.200,0.140,526.5
data/processed/gretil_devanagari/tei/transformations/html/sa_cAmuNDa-rasasaMketakalikA.txt,gretil,other,27327,939,24373,prefix_in_candidate,6_sastra/7_ayur/rassanku.txt,0.700,0.200,0.140,3825.8
data/processed/gretil_devanagari/tei/transformations/html/sa_candragomin-ziSyalekha.txt,gretil,other,14341,370,12953,prefix_in_candidate,4_rellit/buddh/cansisyu.txt,0.700,0.200,0.140,2007.7
data/processed/gretil_devanagari/tei/transformations/html/sa_candrakIrti-bodhisattvayogAcAracatuHzatakaTIkA.txt,gretil,poetry,118896,2405,106783,tei_unique,,1.000,1.000,1.000,118896.0
data/processed/gretil_devanagari/tei/transformations/html/sa_candrakIrti-prasannapada.txt,gretil,other,444268,8589,397638,tei_unique,,0.700,1.000,0.700,310987.6
data/processed/gretil_devanagari/tei/transformations/html/sa_candrasUtra.txt,gretil,other,1109,26,990,tei_unchecked_short,,0.700,1.000,0.700,776.3
data/processed/gretil_devanagari/tei/transformations/html/sa_carmavastu.txt,gretil,other,50772,697,45356,tei_unique,,0.700,1.000,0.700,35540.4
data/processed/gretil_devanagari/tei/transformations/html/sa_caturdharmanirdezasUtra.txt,gretil,sastra,1408,25,1296,tei_unique,,1.000,1.000,1.000,1408.0
data/processed/gretil_devanagari/tei/transformations/html/sa_chAndogyopaniSad-comm.txt,gretil,other,410722,10226,369717,tei_unique,,0.700,1.000,0.700,287505.4
data/processed/gretil_devanagari/tei/transformations/html/sa_chandoviciti.txt,gretil,other,5658,328,5004,exact,5_poetry/1_chandas/chandovu.txt,0.700,0.200,0.140,792.1
data/processed/gretil_devanagari/tei/transformations/html/sa_cIvaravastu.txt,gretil,other,151215,2115,134631,tei_unique,,0.700,1.000,0.700,105850.5
data/processed/gretil_devanagari/tei/transformations/html/sa_dAmodaragupta-kuTTanImata.txt,gretil,other,92454,3173,82891,exact,5_poetry/2_kavya/damkuttu.txt,0.700,0.200,0.140,12943.6
data/processed/gretil_devanagari/tei/transformations/html/sa_daNDin-dazakumAracarita.txt,gretil,other,204739,3770,187251,tei_unique,,0.700,1.000,0.700,143317.3
data/processed/gretil_devanagari/tei/transformations/html/sa_daNDin-dazakumAracarita3--5-6.txt,gretil,other,114345,1589,100525,tei_unique,,0.700,1.000,0.700,80041.5
data/processed/gretil_devanagari/tei/transformations/html/sa_daNDin-kAvyAdarza-1-2.txt,gretil,other,38703,958,35091,exact,5_poetry/1_alam/dkavy12u.txt,0.700,0.200,0.140,5418.4
data/processed/gretil_devanagari/tei/transformations/html/sa_daNDin-kAvyAdarza-3.txt,gretil,other,16044,578,14278,prefix_in_candidate,5_poetry/1_alam/dkavy3_u.txt,0.700,0.200,0.140,2246.2
data/processed/gretil_devanagari/tei/transformations/html/sa_daNDin-kAvyAdarza1--2.1-144--2.310-368.txt,gretil,other,52860,1919,45459,tei_unique,,0.700,1.000,0.700,37002.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dantyoSThavidhi.txt,gretil,other,1974,73,1711,exact,1_veda/5_vedang/2_paris/dantyovu.txt,0.700,0.200,0.140,276.4
data/processed/gretil_devanagari/tei/transformations/html/sa_davuldeNa-jJAnezvara-mahAsthavira-yazodharAcarita.txt,gretil,other,6366,274,5625,exact,4_rellit/buddh/davyasou.txt,0.700,0.200,0.140,891.2
data/processed/gretil_devanagari/tei/transformations/html/sa_dazabalasUtra-1-4.txt,gretil,other,15979,181,14500,tei_unique,,0.700,1.000,0.700,11185.3
data/processed/gretil_devanagari/tei/transformations/html/sa_dazabhUmikasUtra.txt,gretil,other,190663,3129,174482,tei_unique,,0.700,1.000,0.700,133464.1
data/processed/gretil_devanagari/tei/transformations/html/sa_dazasAhasrikA-prajJApAramitA1-and-2-translated-from-tibetan.txt,gretil,other,36479,565,33467,tei_unique,,0.700,1.000,0.700,25535.3
data/processed/gretil_devanagari/tei/transformations/html/sa_devatAsUtra-and-alpadevatAsUtra.txt,gretil,other,3266,85,2831,exact,4_rellit/buddh/dvtasutu.txt,0.700,0.200,0.140,457.2
data/processed/gretil_devanagari/tei/transformations/html/sa_devIgItA.txt,gretil,other,45163,1623,40084,tei_unique,,0.700,1.000,0.700,31614.1
data/processed/gretil_devanagari/tei/transformations/html/sa_devIkAlottarAgama.txt,gretil,other,7266,255,6419,prefix_in_candidate,4_rellit/saiva/devikaau.txt,0.700,0.200,0.140,1017.2
data/processed/gretil_devanagari/tei/transformations/html/sa_dhanaMjaya-dazarUpaka-1-4.txt,gretil,other,26530,909,24138,exact,5_poetry/1_natya/dhandasu.txt,0.700,0.200,0.140,3714.2
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-hetubindu-edsteinkellner.txt,gretil,sastra,38257,789,33360,exact,6_sastra/3_phil/buddh/dhkhetuu.txt,1.000,0.200,0.200,7651.4
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-hetubindu.txt,gretil,sastra,36727,536,33322,tei_unique,,1.000,1.000,1.000,36727.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-nyAyabindu.txt,gretil,sastra,15304,331,13375,tei_unique,,1.000,1.000,1.000,15304.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-nyAyabinduprakaraNa-comm.txt,gretil,sastra,255910,4034,232336,tei_unique,,1.000,1.000,1.000,255910.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-nyAyabinduprakaraNakArikA.txt,gretil,sastra,13965,285,12830,tei_unique,,1.000,1.000,1.000,13965.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-pramANavArttikakArikA.txt,gretil,sastra,96431,2257,83841,exact,6_sastra/3_phil/buddh/dhkprvku.txt,1.000,0.200,0.200,19286.2
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-pramANavArttisvavRtti.txt,gretil,sastra,228085,5062,197907,prefix_in_candidate,6_sastra/3_phil/buddh/dhkpvsvu.txt,1.000,0.200,0.200,45617.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-pramANavinizcaya-fragment.txt,gretil,sastra,1479,27,1335,tei_unique,,1.000,1.000,1.000,1479.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-saMbandhaparIkSA-comm.txt,gretil,sastra,8116,182,7325,tei_unique,,1.000,1.000,1.000,8116.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-saMtAnAntarasiddhi.txt,gretil,sastra,7464,108,6857,tei_unique,,1.000,1.000,1.000,7464.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-subandhaparIkSA-1-25.txt,gretil,sastra,3257,86,2868,exact,6_sastra/3_phil/buddh/dhksparu.txt,1.000,0.200,0.200,651.4
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-vAdanyAya-alt.txt,gretil,sastra,59091,979,53977,tei_unique,,1.000,1.000,1.000,59091.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmakIrti-vAdanyAya.txt,gretil,sastra,62750,1348,54845,exact,6_sastra/3_phil/buddh/dhkvadnu.txt,1.000,0.200,0.200,12550.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmasamuccaya.txt,gretil,sastra,216431,8786,189738,exact,6_sastra/3_phil/buddh/bsa052_u.txt,1.000,0.200,0.200,43286.2
data/processed/gretil_devanagari/tei/transformations/html/sa_dharmaskandha.txt,gretil,sastra,75299,723,67820,tei_unique,,1.000,1.000,1.000,75299.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dhoyI-pavanadUta.txt,gretil,other,17348,417,16225,exact,5_poetry/2_kavya/dhoypavu.txt,0.700,0.200,0.140,2428.7
data/processed/gretil_devanagari/tei/transformations/html/sa_DhuNDhukanAtha-rasendracintAmaNi.txt,gretil,other,79732,2649,71381,tei_unique,,0.700,1.000,0.700,55812.4
data/processed/gretil_devanagari/tei/transformations/html/sa_dhvajAgrakeyUrAdhAriNI-alt.txt,gretil,other,2884,46,2555,tei_unique,,0.700,1.000,0.700,2018.8
data/processed/gretil_devanagari/tei/transformations/html/sa_dhvajAgrakeyUrAdhAriNI.txt,gretil,other,1272,21,1070,tei_unique,,0.700,1.000,0.700,890.4
data/processed/gretil_devanagari/tei/transformations/html/sa_dhvajAgrasUtra.txt,gretil,other,1876,35,1663,tei_unique,,0.700,1.000,0.700,1313.2
data/processed/gretil_devanagari/tei/transformations/html/sa_dhyAnacandragosvAmin-gauragaovindArcanasmaraNapaddhati.txt,gretil,other,46719,1612,40160,tei_unique,,0.700,1.000,0.700,32703.3
